Topic,Link,Title,Article
merger,https://www.planet.com/pulse/planet-to-become-publicly-traded-company-through-merger-with-dmy-iv/,Planet to Become Publicly Traded Company through Merger with dMY IV,"Planet is an Earth data and analytics company, producing 25 terabytes of data per day from approximately 200 satellites – the largest Earth imaging satellite fleet everPlanet’s proprietary data powers a high growth subscription business with over $100 million in revenue in FY2021 from over 600 customers across many verticalsIn addition to $345 million in dMY IV’s trust account (assuming no redemptions), transaction includes $200 million fully committed PIPE led by funds and accounts managed by BlackRock, with key participation including Koch Strategic Platforms and Marc Benioff’s TIME Ventures and existing Planet investor GoogleTransaction values Planet at a post-transaction equity value of approximately $2.8 billionPlanet intends to use the proceeds from the transaction to expand its operations and services to enable a more sustainable and secure planetBusiness combination expected to be completed later this yearPlanet Labs Inc. (“Planet”), a leading provider of daily data and insights about Earth, and dMY Technology Group, Inc. IV (NYSE: DMYQ) (“dMY IV”), a publicly traded special purpose acquisition company, today announced that they have entered into a definitive merger agreement under which Planet will become a publicly-traded company. Upon closing, the combined company will retain the Planet name and be listed on the NYSE under the ticker symbol “PL.” The transaction values Planet at a post-transaction equity value of approximately $2.8 billion.Planet has a proven track record of success, generating over $100 million in revenue in its last fiscal year ended January 31, 2021, and currently serves more than 600 customers across 65 countries, for example:In agriculture, Planet’s data helps farmers increase crop yields and revenue, decrease costs such as fertilizer use, and adopt sustainable agriculture practices.Governmental organizations use Planet’s data to increase global security and transparency by monitoring threats, responding to emergencies, and enforcing local permitting.In forestry, Planet’s data is used to measure and stop deforestation and to monitor sustainability initiatives.In mapping, Planet’s imagery helps keep digital maps up to date as the world changes, whether through environmental effects or urban development.Planet delivers a unique data set: a daily scan of Earth’s entire landmass. This data systematically and consistently documents change across the planet on a daily basis. Planet largely operates a subscription-based business model in which customers purchase proprietary data feeds. Planet views its one-to-many model as differentiated, as the data and analytics can be sold multiple times to multiple customers, enabling high profit margins.Through this transaction, Planet will invest to accelerate its growth by further expanding into existing and new markets, as well as building additional software and machine-learning-enabled data products and solutions.“At Planet our goal is to use space to help life on Earth. We have this huge new dataset — an image of the entire Earth landmass every day — which we serve up via a Bloomberg-like terminal for Earth data, making it simple to consume and expanding reach to potentially millions of users across dozens of verticals,” said Planet CEO and Co-founder Will Marshall. “As the world shifts to a more sustainable economy and more companies and governments set their sustainability and ESG goals, the first step in achieving these objectives is measurement. Planet’s daily, global data is foundational to making that transition. We’re excited to reach this important milestone of taking Planet public to significantly accelerate our mission, and to be doing so with dMY and other great investors.”“We believe Planet is a new kind of data company, delivering mission-critical insights and solutions to some of the world’s most influential companies and governmental organizations,” said Niccolo de Masi, CEO of dMY IV. “The Company’s daily, global dataset is impressive and we believe serves as the foundation of a rapidly growing and scalable data-as-a-service subscription business, which we believe is poised for significant growth as data increasingly becomes the fuel that powers the global economy. When you combine their visionary leadership team, talented workforce, vast dataset and transformational technology, it’s an indication that Planet is on a path to become one of the most consequential companies in a generation.”“Global sustainability requires data and analytics for global action,” said Marc Benioff. “Planet, and its key initiatives like Carbon Mapper, deliver radical transparency on our rapidly changing climate.”You Cannot Manage What You Cannot MeasurePlanet data is critical to enabling decisions for many companies as they undergo the data-driven digital transformation. Within governments and across the broader economy, Planet’s daily information feeds are helping to define new methods to monitor resources and account for environmental assets, which is foundational for the ESG transition to enabling a sustainable economy.Planet’s data is optimized for machine learning and delivered via a cloud-native platform, transforming the way companies and governments leverage satellite data and derived products, and delivering insights on a daily basis. This powerful dataset is collected by a fleet of about 200 satellites–the largest Earth observation satellite fleet ever–which Planet designs, builds, and operates in house. This constellation captures over 3 million images per day, covering over 300 million square kilometers and generating approximately 25 terabytes of data per day.With this data captured and archived every day, Planet has an extensive catalogue of high-resolution Earth images – over 1,500 on average for every point on the Earth’s land mass – providing the ability to go back through time and analyze historical change as well as fuel powerful machine learning applications.Planet’s business is enabled by “agile aerospace,” a concept for which the Company was a pioneer. This approach leads to rapidly iterating capabilities in orbit for improved solutions for customers, while dramatically lowering costs compared to traditional aerospace companies. Planet’s vertical integration of satellite design, manufacturing, and operation allows it to cost-effectively develop new data layers and quickly address emerging market requirements relative to other satellite Earth data providers. As new data sets are added, Planet’s products and services enable customers to solve more complex challenges.Transaction OverviewThe transaction values Planet at a post-transaction equity value of approximately $2.8 billion. Existing Planet stockholders will retain 77% ownership in the pro forma company and may receive up to an additional 27 million new Planet shares, depending on the performance of the share price during the five year period following the closing.Concurrently with the consummation of the transaction, additional investors have committed to participate in the proposed business combination by purchasing shares of Class A common stock of dMY IV in a private placement (the “PIPE”). The $200 million PIPE investment is led by funds and accounts managed by BlackRock, with participation from Koch Strategic Platforms, Marc Benioff’s TIME Ventures, and Google. After paying transaction expenses and paydown of Planet’s existing debt, the balance of the $345 million in cash held in dMY IV’s trust account (assuming no redemptions), together with the approximately $200 million in PIPE proceeds, will be used to fund operations and support new and existing growth initiatives.The transaction, which has been unanimously approved by dMY IV’s Board of Directors and Planet’s Board of Directors, is expected to close later this year, subject to approval by dMY IV’s and Planet’s stockholders and other customary closing conditions.Management & GovernancePlanet’s management team, led by CEO, Co-Founder and Chair Will Marshall and Chief Strategy Officer, Co-Founder and Director, Robbie Schingler, CFO/COO Ashley Johnson and President, Product and Business Strategy, Kevin Weil, will continue to lead the public company following the transaction. Additionally, dMY IV will nominate one director to serve on the board of directors of the public company following the transaction, with such director being reasonably acceptable to Planet.AdvisorsGoldman Sachs & Co. LLC is acting as exclusive financial advisor to Planet. Morgan Stanley & Co. LLC and Needham & Company, LLC are acting as financial advisors to dMY IV. Goldman Sachs & Co. LLC and Morgan Stanley & Co. LLC acted as co-lead placement agents for dMY IV in connection with the PIPE transaction. Latham & Watkins LLP is serving as legal advisor to Planet. White & Case LLP is serving as legal advisor to dMY IV.Conference Call InformationManagement of Planet and dMY IV will host an investor conference call on Wednesday, July 7th, 2021 at 8:00 am Eastern Time to discuss the proposed business combination. The call can be accessed at www.planet.com/investors and www.dmytechnology.com . The transcript of the investor conference call will be filed by dMY IV with the U.S. Securities and Exchange Commission (“SEC”) and available on the SEC’s website at www.sec.gov .In addition, dMY IV intends to file a registration statement on Form S-4 with the SEC, which will include a proxy statement/prospectus of dMY IV, and will file other documents regarding the proposed transaction with the SEC.About PlanetPlanet is a leading provider of daily data and insights about Earth, committed to using space to help life on Earth. Planet is driven by a mission to image the world every day, and make change visible, accessible and actionable. Founded in 2010 by three NASA scientists, Planet designs, builds, and operates the largest earth observation fleet of imaging satellites, capturing and compiling data from over 3 million images per day. Planet provides mission-critical data, advanced insights, and software solutions to over 600 customers, comprised of the world’s leading agriculture, forestry, intelligence, education and finance companies and government agencies, enabling users to simply and effectively derive unique value from satellite imagery.About dMY IVdMY Technology Group, Inc. IV is a $345 million special purpose acquisition company founded by Niccolo de Masi and Harry You for the purpose of effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses. Its Class A common stock, units and warrants trade on the NYSE under the ticker symbols DMYQ, DMYQ.U and DMYQ WS, respectively. More information can be found at www.dmytechnology.com .Important Information About the Proposed Business Combination and Where to Find ItIn connection with the proposed business combination, dMY IV intends to file with the SEC a registration statement on Form S-4 (the “Registration Statement”), which will include a proxy statement/prospectus of dMY IV. dMY IV’s stockholders and other interested persons are advised to read, when available, the Registration Statement and the preliminary proxy statement/prospectus which forms a part of the Registration Statement, as well as any amendments thereto, and the effective Registration Statement and the definitive proxy statement/prospectus and documents incorporated by reference therein filed in connection with the proposed business combination, as these materials will contain important information about the parties to the definitive business combination agreement (the “Agreement”), dMY IV and the proposed business combination. When available, the definitive proxy statement/prospectus and other relevant materials for the proposed business combination will be mailed to stockholders of dMY IV as of a record date to be established for voting on the proposed business combination and other matters as may be described in the Registration Statement. Stockholders will also be able to obtain copies of the preliminary proxy statement/prospectus, the definitive proxy statement /prospectus and other documents filed with the SEC that will be incorporated by reference therein, without charge, once available, at the SEC’s web site at www.sec.gov , at dMY IV’s website at https://www.dmytechnology.com or by written request to dMY IV, at 1180 North Town Center Drive, Suite 100, Las Vegas, Nevada 89144.Participants in the SolicitationdMY IV, dMY Sponsor IV, LLC, Planet and their respective directors and executive officers may be deemed participants in the solicitation of proxies from dMY IV’s stockholders with respect to the proposed business combination. A list of the names of those directors and executive officers and a description of their interests in dMY IV will be included in the Registration Statement to be filed by dMY IV, which will include the proxy statement/prospectus of dMY IV for the proposed business combination and be available at www.sec.gov . Additional information regarding the interests of such participants will be contained in the proxy statement for the proposed business combination when available. You may obtain free copies of these documents as described in the preceding paragraph.Forward-Looking StatementsThis press release includes “forward-looking statements” within the meaning of the “safe harbor” provisions of the Private Securities Litigation Reform Act of 1995 with respect to the proposed transaction between dMY IV and Planet, including statements regarding the benefits of the transaction, the anticipated timing of the transaction, the services offered by Planet and the markets in which it operates. dMY IV’s and Planet’s actual results may differ from their expectations, estimates and projections and consequently, you should not rely on these forward-looking statements as predictions of future events. Words such as “expect,” “estimate,” “project,” “budget,” “forecast,” “anticipate,” “intend,” “plan,” “may,” “will,” “could,” “should,” “would,” “believes,” “predicts,” “potential,” “strategy,” “opportunity,” “continue,” and similar expressions are intended to identify such forward-looking statements. These forward-looking statements include, without limitation, dMY IV’s and Planet’s expectations with respect to future performance and anticipated financial impacts of the proposed business combination, the satisfaction of the closing conditions to the proposed business combination and the timing of the completion of the proposed business combination. These forward-looking statements involve significant risks and uncertainties that could cause the actual results to differ materially from the expected results. Most of these factors are outside dMY IV’s and Planet’s control and are difficult to predict. Factors that may cause such differences include, but are not limited to: (1) the occurrence of any event, change or other circumstances that could give rise to the termination of the Agreement; (2) the lack of a third party valuation in determining whether the proposed transaction is fair to dMY IV’s stockholders from a financial point of view; (3) the outcome of any legal proceedings that may be instituted against dMY IV and Planet following the announcement of the Agreement and the transactions contemplated therein; (4) the inability to complete the proposed business combination, including due to failure to obtain approval of the stockholders of dMY IV or Planet, certain governmental or regulatory approvals, the satisfaction of the minimum trust account amount following redemption by dMY IV’s public stockholders, or satisfy other conditions to closing in the Agreement; (5) the occurrence of any event, change or other circumstance that could give rise to the termination of the Agreement or could otherwise cause the transaction to fail to close; (6) the impact of COVID-19 on Planet’s business and/or the ability of the parties to complete the proposed business combination; (7) the inability to obtain or maintain the listing of the combined company’s shares of Class A common stock on the New York Stock Exchange following the proposed business combination; (8) the risk that the proposed business combination disrupts current plans, operations, business relationships, performance and business generally as a result of the announcement and consummation of the proposed business combination; (9) the ability to recognize the anticipated benefits of the proposed business combination, which may be affected by, among other things, competition, the ability of Planet to grow and manage growth profitably, maintain relationships with customers and suppliers, and retain its management and key employees; (10) costs related to the proposed business combination; (11) changes in applicable laws or regulations; (12) the ability to implement business plans, forecasts, and other expectations after the completion of the proposed transaction, and identify and realize additional opportunities; (13) the possibility that Planet or dMY IV may be adversely affected by other economic, business, and/or competitive factors; and (14) other risks and uncertainties indicated from time to time in the proxy statement/prospectus relating to the proposed business combination, including those under “Risk Factors” therein, and in dMY IV’s other filings with the SEC. dMY IV cautions that the foregoing list of factors is not exclusive. You should carefully consider the foregoing factors and the other risks and uncertainties described in the “Risk Factors” section of dMY IV’s Quarterly Reports on Form 10-Q, the Registration Statement and proxy statement/prospectus discussed above and other documents filed by dMY IV from time to time with the SEC. These filings identify and address or will identify and address other important risks and uncertainties that could cause actual events and results to differ materially from those contained in the forward-looking statements. Forward-looking statements speak only as of the date they are made. Nothing in this press release should be regarded as a representation by any person that the forward-looking statements set forth herein will be achieved or that any of the contemplated results of such forward-looking statements will be achieved. dMY IV and Planet caution readers not to place undue reliance upon any forward-looking statements, which speak only as of the date made. dMY IV and Planet do not undertake or accept any obligation or undertaking to release publicly any updates or revisions to any forward-looking statements to reflect any change in its expectations or any change in events, conditions or circumstances on which any such statement is based.No Offer or SolicitationThis press release shall not constitute a solicitation of a proxy, consent or authorization with respect to any securities or in respect of the proposed business combination. This press release shall also not constitute an offer to sell or the solicitation of an offer to buy any securities, nor shall there be any sale of securities in any states or jurisdictions in which such offer, solicitation or sale would be unlawful prior to registration or qualification under the securities laws of any such jurisdiction. No offering of securities shall be made except by means of a prospectus meeting the requirements of Section 10 of the Securities Act of 1933, as amended.Contacts: Planet:Investor Contact:Chris Genualdi ir@planet.comPress Contacts:Trevor Hammondcomms@planet.comJohn Christiansen/Cassandra BujarskiSard Verbinnen & CoPlanet-SVC@sardverb.comdMY IV:Investor Contact :Harry YoudMY Technology Group, Inc. IVharry@dmytechnology.com(702) 781-4313Press Contact :ICRdmy4@icrinc.com"
merger,https://www.nytimes.com/2018/09/17/health/cigna-express-scripts-merger.html,Merger of Cigna and Express Scripts Gets Approval From Justice Dept.,"Both companies argue that the merger will benefit consumers by allowing Cigna and Express Scripts to better manage their customers’ health by sharing information about both their medical and drug expenses. The other major insurers, UnitedHealth Group and Anthem, have also moved away from using outside benefit managers, posing major threats to CVS and Express Scripts.“Together, we believe we will be able to do even more to reduce health care costs, expand choice, and improve patient outcomes,” Tim Wentworth, the chief executive of Express Scripts, said in a statement.Rising drug prices are forcing the issue for the insurers, said Terry Stone, a managing partner for Oliver Wyman, a consultant. Many were unprepared for the onslaught of new, very expensive medications, she said, and were “caught off guard” when the new hepatitis C drugs were introduced a few years ago at a cost of tens of thousands of dollars to treat a single individual.She argued the combination of these large insurers, with expertise in managing costs for chronic diseases, and the pharmacy managers offer “a huge amount of synergy.”Both the insurers and pharmacy companies are under tremendous pressure to prove they can deliver cost-conscious results, said Jim Winkler, a senior executive at Aon, a benefits consultant. “It is reasonable to say both models have to change and will change,” he said."
merger,https://www.heraldmailmedia.com/story/news/local/2015/06/23/parent-companies-of-giant-food-food-lion-negotiating-merger/45954261/,"Parent companies of Giant Food, Food Lion negotiating merger","Jennifer Fitchjenniferf@herald-mail.comWAYNESBORO, Pa. — The parent companies of Giant Food Stores/Martin’s Food Markets and Food Lion confirmed Tuesday they are “in the final stages of negotiations” to merge.Giant Food Stores LLC, which operates Giant and Martin’s, became a part of Netherlands-based Royal Ahold in 1981. Food Lion is a subsidiary of Belgian’s Delhaize Group.Royal Ahold, also known as Ahold, made reference in a news release to the business combination being confirmed by both parties on May 12.“Ahold and Delhaize Group would like to stress that while they are in the final stages of negotiations, no definitive agreement on a transaction has been reached. Ahold expects to issue a press release in due course,” the statement said.The Wall Street Journal reported the two grocers sold a combined $46 billion in goods last year, representing 4.6 percent of the U.S. market. It placed the merger at nearly $26 billion based on share prices.There are three Martins stores in Hagerstown, three in Franklin County, Pa., and several in the Eastern Panhandle of West Virginia and Frederick, Md.There are more than a dozen Food Lion stores in Washington County, Md., Franklin County, Pa., and the Eastern Panhandle of West Virginia.“I think it would create a major grocery store chain. They both have a significant presence with stores and distribution in central Pennsylvania,” said L. Michael Ross, president of the Franklin County (Pa.) Area Development Corp.Food Lion also owns and operates a distribution center in the Greencastle, Pa., area, he said.Ross said he could not speculate on how the operations, store names and distribution network would be affected by such a merger.Media reports indicate the Tri-State area would be one of the few geographical areas where the two companies’ 2,000 stores overlap in the same markets."
merger,https://www.modernhealthcare.com/mergers-acquisitions/federal-judge-signs-cvs-aetna-merger-after-post-deal-review,Federal judge signs off on CVS-Aetna merger after post-deal review,"A federal district court judge signed off on the $70 billion merger between CVS Corp. and Aetna on Wednesday after months of scrutinizing the U.S. Justice Departments antitrust settlement with the companies.U.S. District Judge Richard Leon concluded in his opinion that ""the proposed settlement is well within the reaches of the public interest.""He further explained that despite critics concerns that the merger would reduce competition, ""CVS and the governments witnesses, when combined with the existing record, persuasively support why the markets at issue are not only very competitive today, but are likely to remain so post-merger.""Judge Leons probe into the CVS and Aetnas settlement with the Justice Department, which included Aetnas agreement to divest its stand-alone Medicare prescription drug business to WellCare Health Plans, was the final hurdle in the companies merger process.Despite the judges review, CVS and Aetna had been operating as a single company since late last year.In a joint statement, the two companies wrote theyve been ""one company since November 2018, and todays action by the district court makes that 100 percent clear."""
merger,https://www.theverge.com/2021/12/6/22820435/lucid-motors-sec-investigation-spac-merger-churchill,Lucid Motors’ mega SPAC merger is under investigation,"The Securities and Exchange Commission (SEC) is investigating yet another merger between an EV startup and a special purpose acquisition company, or SPAC. This time, it’s the massive deal from July that turned Saudi-owned Lucid Motors into a publicly traded company worth more than $20 billion.Lucid Motors announced the probe in a Monday morning stock exchange filing. The startup said that it received a subpoena from the SEC on December 3rd “requesting the production of certain documents related to an investigation” that “appears to concern” the merger, as well as “certain projections and statements.” Lucid Motors said it’s “cooperating fully with the SEC in its review.”What’s a SPAC? A SPAC is a special purpose acquisition company — basically, a pile of cash reserved for a merger that went through the initial public offering (IPO) process. The entire point of the SPAC is to find a private company to merge with. When that happens, the target company essentially goes public without some of the hassles of the traditional IPO process. There has been a lot more SPAC action than usual lately; The Wall Street Journal even declared 2020 a record year for SPACs. Companies such as Virgin Atlantic, Opendoor, Lordstown Motors, and Fisker have all gone through the process. For a more detailed explanation of how SPACS differ from IPOs, see our SPAC explainer.The startup, which was founded in 2007 as a battery tech company and rescued by Saudi Arabia’s sovereign wealth fund in 2018, announced in February that it was merging with a SPAC run by investor Michael Klein called Churchill Capital IV. Lucid Motors ultimately raised more than $4 billion in the deal and started shipping its first electric vehicle — the Air sedan — in October. The startup’s valuation had soared since, and it recently passed the market cap of legacy automakers like Ford. But Monday’s news sent Lucid Motors’ stock tumbling.The SEC is already investigating the SPAC mergers that turned Lordstown Motors, Canoo, and Nikola into publicly traded electric vehicle startups. The agency has been particularly focused on the validity of the financial projections these companies made when they announced the mergers, as well as any claims they made about the preorders collected for their vehicles.Nikola’s founder was indicted earlier this year on charges brought by the SEC (as well as parallel charges from the Department of Justice), and the company recently said it has set aside $125 million for an expected settlement with the agency. Lordstown Motors’ CEO resigned after the company’s own investigation found he had made misleading claims about preorders for its electric pickup truck, though the SEC and DOJ are still probing the startup. Canoo said as recently as November that it continues to cooperate with the SEC in its own investigation."
merger,https://www.forbes.com/sites/sergeiklebnikov/2020/08/20/these-two-companies-are-reportedly-considering-a-merger-to-become-the-biggest-hotel-operator-in-the-world/,These Two Companies Are Reportedly Considering A Merger To Become The Biggest Hotel Operator In The World,"TOPLINEWith the global tourism industry hard hit by the coronavirus pandemic, French hotel company Accor is considering a potential merger with British rival InterContinental Hotels—a move which would create the largest hotel group in the world, daily newspaper Le Figaro reported.Shares of both Accor and InterContinental Hotels rallied on Thursday. Eric Piermont/AFP via Getty ImagesKEY FACTSShares of both companies rallied on the news, with Accor rising over 3% and InterContinental by nearly 2%. A merger would mean Marriott would no longer be the largest hotel company in the world—InterContinental and Accor would have 1.6 million rooms, Reuters reports, compared with Marriott’s 1.3 million. Based on current market prices, a combined firm would have a market value of about $17 billion, merging Accor’s 5,000 properties—including Raffles, Sofitel and Ibis—with InterContinental’s almost 6,000 hotels, which includes brands like Holiday Inn and Crowne Plaza. Although Accor has not made any formal approach, its management board is apparently in favor of a deal, Le Figaro reported, without naming sources. But Accor chairman and CEO Sebastien Bazin—who set up an internal task force in June to examine a potential merger—is cautious about moving forward and Accor is yet to contact InterContinental, the French daily newspaper said. An Accor spokesperson told Reuters that the company doesn’t comment on market rumors, while InterContinental has yet to respond to the news.Key backgroundShares of both companies have been hard hit as the coronavirus pandemic wreaked havoc on the global travel industry, forcing many hotel operators to temporarily halt bookings, make jobs cuts and shore up their finances. Accor’s stock has slumped more than 40% in overseas trading so far this year, while InterContinental, which trades on the New York Stock Exchange, is down over 23%. What’s more, Accor was recently downgraded to junk status by S&P Global earlier this week, meaning that the company now faces higher interest payments.What to watch forA merger could make geographical sense for the two companies, since Accor’s family of brands is more skewed toward Europe but InterContinental has larger operations in the U.S. and is a growing presence in China, according to Reuters. It would also offer substantial cost savings, such as on headquarters expenses, reservation systems and loyalty programs, Le Figaro’s report said.Chief criticsA combination of the two companies would still be an immensely complex deal based on the sheer size of their operations, Bernstein analysts said in a recent note. What’s more, a deal would have made more sense when shares of InterContinental bottomed out earlier this year, but now has less merit given the stock’s rebound, the analysts wrote. Accor would be better off concentrating on the “near-free growth” that comes from striking deals with hotel owners to rebrand existing properties, they said. “This will not help the investor perception that Accor management will not stick to its organic growth/simplification strategy and will continue to look for big deals.”"
merger,https://www.reuters.com/markets/deals/buy-now-pay-later-firms-zip-sezzle-confirm-merger-talks-2022-01-25/,"Buy now, pay later firms Zip, Sezzle confirm merger talks","Jan 25 (Reuters) - Buy now, pay later (BNPL) firm Sezzle Inc is in talks to be acquired by larger Australian rival Zip Co Ltd (Z1P.AX), the companies said on Tuesday, sending shares of Sezzle soaring 23% during the session.The companies said in separate statements that talks were at an early stage and there was no certainty that a deal would materialise. U.S.-based Sezzle has a market capitalisation of almost A$425 million ($303.5 million), while Zip is valued at A$1.94 billion.Zip has been actively deal-making over the last year to build scale to compete with rivals including Klarna and Block Incs (SQ.N), Afterpay. read moreRegister now for FREE unlimited access to Reuters.com RegisterThe talks, earlier reported by the Australian newspaper in November, come at a time of rapid consolidation in the BNPL sector, which has seen a meteoric rise during the pandemic as customers thronged to online shopping and preferred alternate sources of credit to pay for purchases.Block, formerly called Square Inc, bought out sector bellwether Afterpay in one of Australias largest deal ever. read moreSezzle shares posted biggest jump since June 2021 in late-afternoon trade, while Zip added as much as 5.8% before turning negative in a broadly lower Australian market (.AXJO).BNPL stocks, which soared during the early days of the pandemic, have fallen out of favour recently, as the prospect of interest rate hikes in the United States and Australia dent investor sentiment.($1 = 1.4006 Australian dollars)Register now for FREE unlimited access to Reuters.com RegisterReporting by Harshita Swaminathan; Editing by Rashmi AichOur Standards: The Thomson Reuters Trust Principles."
merger,https://www.nytimes.com/2021/07/26/business/aon-willis-towers-watson-merger.html,Two insurance giants call off their planned merger after a Justice Dept. lawsuit.,"The government’s complaint argued that the combined companies would “eliminate substantial head-to-head competition and likely lead to higher prices and less innovation.” It said the companies dominated markets for risk and reinsurance brokering, health and pension benefits brokering, actuarial services for employer benefit programs and private exchanges that offer retiree benefits.The government said previously that the companies were aware they already operated in an oligopoly. “If permitted to merge, Aon and Willis Towers Watson could use their increased leverage to raise prices and reduce the quality of products relied on by thousands of American businesses — and their customers, employees and retirees,” the Department of Justice wrote last month.Aon argued that the government misunderstood its businesses. “We are confident that the combination would have accelerated our shared ability to innovate on behalf of clients, but the inability to secure an expedited resolution of the litigation brought us to this point,” Mr. Case said in the statement.The decision to abandon the deal “highlights one of the possible implications of more aggressive enforcement” as Mr. Biden makes good on campaign promises to be tough on companies, said A. Douglas Melamed, a law professor at Stanford University and former acting chief of the Department of Justice’s antitrust division.The F.T.C. and the Justice Department are likely to look for ways to have an impact without being subject to judicial review, Mr. Melamed said, and one way to do that is by challenging mergers in general, whether or not a case has a good chance of winning.“The risk and time delays of a merger challenge often cause the parties to abandon a deal even if the government’s case is weak,” he said."
merger,https://www.reuters.com/markets/europe/telenor-cp-group-merge-thai-telecom-units-86-bln-2021-11-22/,Telenor and CP Group in $8.6 bln merger of Thai telecom units,"Telenor flag flutters next to the companys headquarters in Fornebu, Norway, June 1, 2017. REUTERS/Ints Kalnins/File PhotoSummarySummary Companies Plan to merge Telenors Dtac with CPs TrueCombined firm will control over 50% of mobile subscribersDeal is latest consolidation in Asian telecoms sectorTrue Corp shares jump 10.2%, Telenor unit rises 9.1%BANGKOK, Nov 22 (Reuters) - Norways Telenor (TEL.OL) and Thai conglomerate Charoen Pokphand Group (CP Group) have agreed to merge their telecom units in Thailand in an $8.6 billion deal to create a firm with just over half the mobile subscribers in the Southeast Asian country.The deal, subject to regulatory approvals, will see Telenor and CP Group each owning a third of the combined company, with stock market investors holding the rest.The partnership will arm the two companies better against current market leader Advanced Info Service Pcl (AIS) (ADVANC.BK) and give them deeper pockets to face mounting investment costs for 5G.Register now for FREE unlimited access to Reuters.com RegisterTelenor will merge its majority-owned Total Access Communication (Dtac) (DTAC.BK) with CP Groups True Corporation (TRUE.BK) at an exchange ratio of 10.221 True shares per Dtac share. read moreTelenor and CP Group will have equal influence over the new business, the Norwegian firms CEO said.""When we now do this, we give up a majority control over the company we have,"" Sigve Brekke told Reuters. ""Therefore, it is important for us to make a company where there are equal partnerships, as in, the two big owners have the same shareholder position,"" he said.The news comes months after Thai power producer Gulf Energy Development (GULF.BK) offered to buy Intouch Holdings (INTUCH.BK), which controls AIS, though Gulf Energy has only managed to raise its stake in Intouch to 42.3% so far.Telenor and CP Groups merged company will have ""revenue market share in the low 40% that is similar to AIS,"" Brekke told media. ""AIS is still a big brother when it comes to profitability so we will learn as we go.""The tie-up between True and Dtac is set to become the third biggest merger deal between Thai companies, according to Refinitiv data. The combined firm will be listed on the Thai stock exchange.Shares of Thai telecoms firms after Total Access/True merger deal""Telenors decision to amalgamate its Thailand holdings with True is hardly surprising, given its ASEAN subsidiarys M&As and exits,"" analyst Thapana Phanich said in a co-branded research report from Jefferies and TISCO Securities, referring to a similar deal struck in Malaysia earlier this year. read more""Dtac has little hope of beating its rivals, or even surviving, in the long run"".Telenor believes regulators will view the deal favourably, Chief Financial Officer Tone Hegland Bachke told a conference call.""We are positive that we will reach regulatory approval,"" she said.The offer of 47.76 baht ($1.45) per Dtac share represents a premium of 15.8% to its Friday close and the offer of 5.09 baht ($0.1549) per True Corp share represents a premium of 17.8% to its close on the same day.Telenor plans to inject between $300 million and $500 million into the new firm to help pay minority shareholders of Dtac and True who decide to opt for cash rather than stock.CP Group will also inject cash, albeit a smaller amount, Telenor said, ensuring the two end up holding equal stakes.Meanwhile, Telenor will continue to look for merger opportunities in Asia, including in Pakistan and on a regional basis, Brekke said.Dtac and True Corp shares rose 9.1% and 10.2%, respectively, on Monday, while the benchmark Thai index (.SETI) was up 0.3%. Telenor was up 1.7% in Oslo at 1156 GMT.Citi is advising Telenor and JPMorgan is advising CP Group.($1 = 32.8600 baht)Register now for FREE unlimited access to Reuters.com RegisterReporting by Chayut Setboonsarng in Bangkok, Anshuman Daga in Singapore and Victoria Klesty in Oslo; Additional reporting by Terje Solsvik in Oslo and Radhika Anilkumar in Bengaluru; Editing by Muralikumar Anantharaman and Mark PotterOur Standards: The Thomson Reuters Trust Principles."
merger,https://www.theverge.com/2019/12/19/21029945/tivo-xperi-merger-dvr-rovi-deal-patent-licensing,TiVo to merge with Xperi to create ‘one of the largest licensing companies in the world’,"TiVo is combining with Xperi — a licensing firm that specializes in semiconductor technology as well as various A/V brands — in a $3 billion merger, the two companies announced today. The deal marks the end of an era for the iconic DVR company.The original TiVo company was bought back in 2016 by Rovi for $1.1 billion, primarily for TiVo’s huge (and profitable) stash of patents. Rovi would go on to change its name to TiVo post-acquisition, and the combined company, which still makes most of its money through patent licensing, is now merging with California-based Xperi.The Rovi-owned TiVo had previously been exploring a split into two separate companies earlier this year, dividing the once-popular product department from the less consumer-facing but lucrative patent licensing half. That plan has been scrapped, though, due to the Xperi merger.TiVo is best known for its pioneering DVR set-top boxes, which the company still produces today, albeit with far less popularity than it once commanded in the marketplace. But the bulk of the company’s revenue (both before and after the Rovi acquisition) has come from licensing its portfolio of patents to other vendors.This is all about IP licensing not DVR hardware; Rovi (TV guide/metadata company) bought TiVo in 2016. But it’s going to make my CES briefings a lot more interesting. https://t.co/Y7WAtjXEFJ — Avi Greengart (@greengart) December 19, 2019According to market analyst Avi Greengart, as with the 2016 Rovi purchase, the new deal is focused on IP licensing, not TiVo’s DVR hardware, although the newly merged company (which will go by the name Xperi) still reportedly plans to offer products under the TiVo name in the future. It’s a similar arrangement to that of audio technology brand DTS, which Xperi acquired back in 2016.As Xperi’s press release announcing the merger proudly boasts, “With 10,000 patents and applications between the two companies and minimal licensee overlap, the combined IP business will be one of the largest licensing companies in the world.”"
