The company regained public trust by quickly pulling Tylenol from American shelves and introducing new tamper-resistant packaging.,1
"Throughout, the company has relied on the “halo effect” created by popular consumer products, none more so than its Johnson’s Baby line of shampoos, lotions, moisturizers and powder for infants.",0
"“It gives us a wonderful image that most companies would kill for,” Ralph S. Larsen, the company’s chairman at the time, told Forbes in 2001.",0
"Even lingering affection for the company’s consumer products does not do much to advance Johnson & Johnson’s medical businesses, which are far more important to the company’s finances.",1
"BlackRock is overhauling its investing strategy to make sustainability the ""new standard for investing,"" which will include launching new active and passively-managed funds that focus on socially responsible investing.",1
"Since the company offers exchange-traded funds that track the S&P 500, for example, it's difficult to unilaterally sell stocks of companies that engage in activities that might not align with a customer's values.",0
"In 2018 he said that companies must focus on more than just making money, and in 2019 he argued that companies need to take positions on societal issues.",1
"This time around, his letter feels more immediate, since the company also announced a host of new initiatives, including doubling its exchange traded funds, or ETF's, that focus on companies' environmental, social and governance factors, or ESG.",1
The firm is also moving away from thermal coal companies.,1
"""Because sustainable investment options have the potential to offer clients better outcomes, we are making sustainability integral to the way BlackRock manages risk, constructs portfolios, designs products, and engages with companies,"" the firm's global executive committee, which includes Fink, wrote in its letter to clients Tuesday.",1
"Instead of optimizing for market cap-weighted exposure, these funds will instead focus on ESG-optimized exposure.",1
"The company also plans to expand its offerings of sustainability-focused passive funds, as well as its impact investing arm.",1
"""As the largest investment firm in the world, it was very clear to me that more and more clients are looking for advice from us,"" Fink said.",0
"""Probably the most important inference from my observations is I believe we are just beginning a major reallocation of capital.""",1
"As ESG-focused investing has grown in popularity so, too, have critics of the style, who argue that the inherently subjective nature means there's little accountability.",0
"The company said it's divesting from companies that generate more than 25% of their revenue from thermal coal production — or coal used for power production — from its actively managed portfolio, which it hopes to complete by the middle of 2020.",1
"This extends to the firm's alternative business, which BlackRock said will make no future direct investments in companies focused on thermal coal production.",1
"This includes sustainable versions of the firm's flagship index products, and there will also be options to screen out specific sectors entirely.",0
"Unilever simplifies organisation London, 25 January 2022.",1
"Unilever today announced changes to its organisational model to make it a simpler, more category-focused business.",1
"The company will move away from its current matrix structure and will be organised around five distinct Business Groups: Beauty & Wellbeing, Personal Care, Home Care, Nutrition, and Ice Cream.",1
"Each Business Group will be fully responsible and accountable for their strategy, growth, and profit delivery globally.",1
"Alan Jope, CEO Unilever, explains, “Our new organisational model has been developed over the last year and is designed to continue the step-up we are seeing in the performance of our business.",1
"Moving to five category-focused Business Groups will enable us to be more responsive to consumer and channel trends, with crystal-clear accountability for delivery.",1
A lean Unilever Corporate Centre will continue to set Unilever’s overall strategy.,1
"As a result of the new set-up, Unilever is making changes to its leadership team.",1
"Fernando Fernandez, EVP Latin America, has been appointed President Beauty & Wellbeing, which includes Hair Care, Skin Care, as well as Vitamins, Minerals and Supplements, and Unilever Prestige.",1
"Fabian Garcia, President North America, has been appointed President Personal Care, responsible for Skin Cleansing, Deodorants, and Oral Care.",1
"Peter ter Kulve will continue in his role as President Home Care, responsible for Fabric Care, Home & Hygiene, and Water & Air.",0
"Hanneke Faber, President Foods & Refreshment, has been appointed President Nutrition, which will be home to Scratch Cooking, Healthy Snacking, Functional Nutrition, Plant-Based Meat, and Food Solutions.",1
"Matt Close, EVP Ice Cream, has been appointed President Ice Cream, a Business Group in its own right.",1
"Reginaldo Ecclissato, Chief Supply Chain Officer, will lead the Supply Chain and Unilever Business Operations as Chief Business Operations Officer.",1
"Sunny Jain, President Beauty & Personal Care, has decided to leave Unilever to set up an investment fund in technology megatrends.",1
We do not expect factory teams to be impacted by these changes.,0
"MALVERN, Pa., Feb. 15, 2022 (GLOBE NEWSWIRE) -- Vishay Precision Group, Inc. (NYSE: VPG), a leader in precision measurement sensing technologies, today announced a new corporate strategy resulting in a realignment of its reporting business segments.",1
The new corporate strategy and reporting structure builds on the Company’s strengths and investments.,1
"The change is designed to accelerate the Company’s growth and optimize its financial performance by leveraging its core technologies, competitive position, and deep technical expertise in growing applications that increasingly require precision measurement solutions.",1
"Marc Zandman, Chairman of the Board of VPG, commented: “We are excited to announce this next evolutionary step for VPG and the potential for faster growth and long-term value creation it provides.",1
"This reflects an evolution from the Company's previous strategy of vertical product/technology integration, in which the Company sought to source and integrate components, products and technologies from one business to another.",1
"Ziv Shoshani, Chief Executive Officer of VPG, commented, ""We believe the timing is optimal for this change given broadening precision sensing applications in both our traditional industrial markets and new areas, due to the development of higher functionality in our customers' end products.",1
"With this change, we are now better positioned to address a number of positive trends in semiconductor test equipment, electrification, consumer applications, increased safety testing, and regulatory requirements, among others.",1
"""Our three reporting segments, which place an expanded emphasis on precision measurement sensing technologies, are each centered on its own capabilities, strategic and operational synergies, and competitive positions to drive additional customer value,"" Mr. Shoshani said.",1
"The Weighing Solutions segment is comprised of the force sensors, on-board weighing, and process weighing business lines.",0
"To access the conference call, interested parties may call 1-888-317-6003 or internationally 1-412-317-6061 and use passcode 5963923, or on the ""Events"" page of the investor relations section of the VPG website at ir.vpgsensors.com.",0
"The replay will also be available for a limited time on the ""Events"" page of the investor relations section of the VPG website at ir.vpgsensors.com.",0
"Such statements (including those regarding our new corporate strategy), are based on current expectations only, and are subject to certain risks, uncertainties, and assumptions.",1
"NEW YORK , Feb. 8, 2022 /PRNewswire/ -- Peloton Interactive, Inc. (NASDAQ: PTON) today announced a series of steps it is taking to position the business for long-term growth while establishing a clear path to consistent profitability and sustainable free cash flow.",1
The company will also reduce its planned capital expenditures in 2022 by approximately $150 million .,1
"""Peloton is at an important juncture, and we are taking decisive steps.",1
"Our focus is on building on the already amazing Peloton Member experience, while optimizing our organization to deliver profitable growth,"" said John Foley , Co-Founder of Peloton and newly appointed Executive Chair.",1
"""With today's announcements, we are taking action to ensure Peloton capitalizes on the large, long-term Connected Fitness opportunity.",1
"This restructuring program is the result of diligent planning to address key areas of the business and realign our operations so that we can execute against our growth opportunity with efficiency and discipline.""",1
The company is winding down the development of its Peloton Output Park (POP) manufacturing plan.,1
"In addition, Peloton will optimize its logistics network by reducing its owned and operated warehousing and delivery footprint, while scaling third party relationships.",1
The company is winding down the development of its (POP) manufacturing plan.,1
"In addition, Peloton will optimize its logistics network by reducing its owned and operated warehousing and delivery footprint, while scaling third party relationships.",1
Right-size the organization by enacting a workforce reduction.,1
The workforce reduction will occur across nearly all business operations to streamline reporting structures and create clearer lines of accountability.,1
"With regard to operations in the field, the company is reducing its owned and operated warehouses and delivery teams and expanding its commercial agreements with third party logistics providers.",1
The Conference ID is 1271026.,0
"The company pioneered connected, technology-enabled fitness, and the streaming of immersive, instructor-led boutique classes for its Members anytime, anywhere.",1
Ericsson’s (NASDAQ: ERIC) strategy is to be a leader in mobile infrastructure and to establish an enterprise business.,1
"Today, Ericsson announces changes to the group structure and Executive Team to position itself to execute on its strategy and growth ambitions while continuing to invest in R&D to maintain its technology leadership.",1
"This will enable Ericsson to capitalize on the convergence of cloud, software and services.",1
"Through the new structure, Ericsson will be able to leverage investments in R&D, increase cloud native expertise and build its combined offerings for automation and AI for service delivery.",1
"Jan Karlsson, currently head of Business Area Digital Services, will leave the Executive Team and instead drive the development of the Global Network Platform, reporting to CEO Börje Ekholm.",1
"As previously communicated, Peter Laurin, currently head of Business Area Managed Services will leave Ericsson for opportunities outside Ericsson.",1
“Through the new Business Area Cloud Software and Services we provide solutions that will help our customers automate the increasingly complex networks for cost advantages and speed to market.,1
I look forward to working with Per as we take the next steps in reaching Ericsson’s growth ambitions.,1
I also want to thank Jan and Peter for their contributions to the Executive Team.,0
"They have both been instrumental in executing on our focused strategy and Ericsson’s turnaround”, says Börje Ekholm.",1
The new Business Area will enable Ericsson to build on recent success which includes strong growth for Cradlepoint as 5G coverage increases on the US C-band and the launch of Ericsson Private 5G (EP5G) in several leading markets.,1
“With this change we are taking important steps in our journey to execute on our strategy.,1
The new Business Area Enterprise Wireless Solutions will provide the focus and conditions we need to thrive in the enterprise market and secure the next wave of success for this business.,1
"By creating a global operations function, Ericsson will be able to run its global operations more effectively and consistently across the organization.",1
“Global Operations is created to achieve best-in class customer and employee experience by simplifying and digitalizing end-to-end process flows in the company.,1
"By creating this function, we will be able to better serve the needs of our customers and better support our people, making us more agile and more competitive.",1
The Acting Head of Market Area Europe and Latin America will be announced separately.,1
"“Arun has been leading our Market Area Europe and Latin America for the last five years and has been instrumental in driving change across the organization, and in establishing and nurturing some of our most important customer relationships.",1
"“After turning around the company, Ericsson is entering a new phase of growth.",1
"The changed group structure that we announce today represents exciting opportunities for our people, our customers and our business and will allow us to continue to grow our core mobile infrastructure business and capitalize on the fast-growing enterprise market.",1
"Within 2-3 years, we want to achieve our long-term goal of growing faster than the market and an EBITA margin (excluding restructuring costs) of 15-18% for the Group.",1
"I look forward to working together with the new Executive Team, and the whole Ericsson team, as we accelerate our work to execute on our strategy, strengthen our company culture and continue to grow the company with increased profitability”, concludes Ekholm.",1
"On completion of the acquisition, Vonage will form a separate Business Area included in this segment.",1
"The company’s portfolio spans Networks, Digital Services, Managed Services, and Emerging Business and is designed to help our customers go digital, increase efficiency and find new revenue streams.",1
Ericsson’s investments in innovation have delivered the benefits of telephony and mobile broadband to billions of people around the world.,0
"Important factors that could affect whether and to what extent any of our forward-looking statements materialize include, but are not limited to, the factors described in the section “Risk Factors” in the latest interim report, and in “Risk Factors” in the Annual Report 2021.",0
CHICAGO – When Miguel Patricio took over as chief executive officer of the Kraft Heinz Co. he sought to turn the company around by realigning its product portfolio and using its scale to improve results.,1
"Now Kraft Heinz is entering phase three of his strategy and plans to embed agility into the organization with digital technologies that will improve customer service, innovation and marketing initiatives.",1
"“The first two phases of our transformation were designed to bring scale and agility together,” Mr. Patricio said Feb. 22 during a presentation at the virtual Consumer Analyst Group of New York conference.",1
"“We focused on capabilities, processes and disciplines that, in many ways, were new to Kraft Heinz, but not necessarily new to the world.",1
"“In other words, we are building a more powerful engine to supercharge our operating model,” Mr. Patricio said.",1
Agile@Scale is how we will go about opening new growth opportunities and unlocking greater efficiencies.,1
"Just Spices is a manufacturer of spices, spice blends, salad dressings and meal kits, and approximately 70% of the company’s sales are direct-to-consumer.",1
"“Just Spices brings a proven AI (artificial intelligence) solution and differentiated approach to spices with a focus on recipes and (that targets) younger consumers through a fully integrated direct-to-consumer marketplace,” Mr. Abrams-Rivera said.",1
"“We are creating a much deeper and granular level of understanding of our consumers, who they are, their needs and their behaviors,” Mr. Abrams-Rivera said.",1
Mr. Abrams-Rivera said that one year ago Kraft Heinz was managing between 60% and 70% variability in its shipments.,1
"“As a solution, we created a Kraft Heinz proprietary ecosystem to design the perfect shipment.",1
"The first step was to ingest approximately 50 data sources, aggregating internal data, like historical inventory turnover, trade promotions and sales activity, alongside external data, such macroeconomic factors like weather to create demand planning view all the way down to the store and SKU (stock-keeping unit) level.",1
"Change is never easy, and when you’re a 112-year-old enterprise like Walgreen Company (“Walgreens”), it’s even less so.",1
That was our business strategy.,0
"We called it “seven by 10,” meaning we wanted to have 7,000 stores by 2010.",1
"In fact, we beat that goal—going from 4,250 stores in 2003 to 7,000 in 2009.",1
"To support the seven-by-10 strategy, we had some well-refined capabilities.",1
"For example, we were very good at managing real estate, including construction and analytics.",0
The old Walgreens business strategy required a command-and-control approach to leadership.,1
But then the competitive landscape changed.,1
"New rivals entered the market, such as third-party pharmacy benefits management companies that deliver prescriptions by mail.",1
More grocers started offering in-store pharmacies.,1
"An even bigger challenge was the growth of Internet pure plays, like Amazon and Google, which sell most of what we carry.",1
All of these had the potential to lure customers out of our stores.,1
"At the same time, we started to see significant changes in healthcare, which ultimately resulted in the passage of the Affordable Care Act and the advent of accountable care organizations.",0
"Throw in the worst economy since the Great Depression, and we knew we had to change our strategy.",1
"In this new market, with the huge push to improve quality and reduce overall healthcare costs, Walgreens had a significant opportunity to become a player in the healthcare value chain.",1
"As a result, we evolved from simply filling prescriptions for people to becoming a single point of patient care, and a destination for health and daily-living products and services for our customers.",1
"To succeed in this new role, we had to change our business strategy.",1
"Instead of relying on a real estate play—location, location, location—we focused on improving the customer experience.",1
"As our strategy evolved and our focus changed from opening stores to delivering an exceptional customer experience, we recognized that not only was the command-and-control approach outdated, but it also prevented us from getting the best from our people.",1
It’s strange—people have an emotional connection to a cup of coffee.,0
This represented a fundamental change in how we engaged with our market.,1
We wanted to be more than a simple retail chain—we wanted to be an experience provider.,1
"To execute that strategy, however, we needed to redesign some components of the organization.",1
We had to focus our frontline and field leadership on coaching employees and creating the right customer interactions.,1
"We’d clearly need to redefine roles, but we also knew that some of our incentives weren’t aligned with the new behaviors we wanted among the field employees.",1
"Next came incentives; we had to change the way that we motivated and rewarded people, to emphasize employee engagement and customer satisfaction.",1
"Given that each district manager oversees almost 1,000 people, managing, developing, and operating the business can be a challenge.",0
"We had recognized years before that although Walgreens had centralized processes for functions including HR, IT, employee relations, and finance, we couldn’t make all those decisions at the corporate level.",1
"First, for each of our 30 U.S. markets, we created a position called vice president for markets, located in the field (the local geography).",1
We did this to move corporate-level leadership closer to the customer.,1
"To support them, and to bring market-level resources closer to the customer’s experience, we also moved functions such as HR, IT, real estate, employee relations, and finance to the field.",1
"Along with these departments, we gave every market its own profit and loss responsibility.",1
This really drove accountability at the local level.,0
We had tried to improve customer service in the past.,0
So we moved some decisions that had been located within the field management structure higher up.,1
"With this adjustment, managers have more time to work on the company’s new priorities—employee engagement and improving the customer experience.",1
"Another goal was to develop management skills at the store level, so those people could make solid decisions that were right for their community.",0
"Some are swamped in the morning, for example, and some don’t have their first customer until 11 o’clock.",0
"Now, the way we do things is different.",1
"At the store level, we don’t want employees to simply complete tasks.",1
We based our bonus and advancement system purely on financial performance—meaning how sales and profit numbers matched expectations.,0
"With this shift, we set up a true pay-for-performance system, including incentives to drive the behaviors we wanted.",1
Leadership at Walgreens today carries a different expectation and is rewarded accordingly.,1
There’s also a percentage that accounts for community engagement and events.,0
There’s another component to accountability: managing underperformers.,0
We hadn’t had those policies in place before.,1
"We’re clear about the new expectations regarding the treatment of customers, and we’re training employees to meet those standards.",1
"For instance, we instituted five-minute meetings every day, in every store.",1
"If we provide the right training and leadership, the store managers and employees will come up with the answers they need on their own—the right solution for their location and market.",1
"We also implemented “store walks,” in which market vice presidents and district managers visit stores in their markets and determine what’s working well and what’s not.",1
"One of the questions in our employee engagement survey is “Do you have a best friend at work?” We want that kind of social connection, because it’s a big part of how our employees grow and remain engaged, which translates to a better experience for our customers, and for them.",0
But they worked so well in the pilot that we rolled them out to the entire company.,1
"We think next year will be even better—everyone now understands the larger strategy, we have targets in place, and company bonuses will be awarded against those targets.",1
"For example, we used to expect our store clerks to be efficient.",0
Now we encourage them to cultivate the kind of friendliness that will attract customers.,1
She knows many customers by name.,0
“Where’s Francelle?,0
"Investors are increasingly interested in companies that are environmentally and socially conscious, and the world's largest asset manager is no exception.",0
"Now, the firm has updated its global principles and guidelines to reflect its commitment to climate and diversity.",1
"In the midst of the Covid-19 pandemic, ""investors and others will be looking to see how companies are rebuilding their businesses for long-term sustainability and value creation,"" BlackRock said in its 2021 stewardship expectations.",1
"Among the changes being implemented in 2021, BlackRock said it expects companies to disclose a plan for transitioning to a lower carbon economy, report key stakeholders and business interests, and improve racial and gender diversity on large corporate boards.",1
"In 2020, BlackRock held a substantial stake in approximately 91% of S&P 500 companies and across these companies that position averaged 7.7%, according to data compiled by Jackie Cook, director of sustainable stewardship research at Morningstar, based on annual proxy reports.",0
"Peloton's new chief executive, Barry McCarthy, has only been at the helm of the connected fitness company for about a month.",1
But he's already testing ways to lure new customers and make the business more profitable.,1
"Peloton confirmed to CNBC that on Friday it will start to trial a new pricing system, where customers pay a single monthly fee for both their workout equipment and for access to Peloton's on-demand fitness classes.",1
"Should a user choose to cancel, Peloton would take back the Bike.",1
"Customers will only be able to choose this option through Peloton's brick-and-mortar stores, or its fitness studios, and not online.",1
"Peloton also announced Thursday that it has hired Andrew Rendich, former chief operating officer of the e-commerce company Grove Collaborative, as its chief supply chain officer, effective next week.",1
The company is trying to win over skeptical investors.,1
At least one Wall Street analyst has already questioned whether the new pricing plan could end up weighing on Peloton's brand and finances.,1
Peloton spokeswoman Amelise Lane said Peloton created the limited-time pilot in select markets in the United States to explore various pricing models and options for new members.,1
"""This aligns with Peloton's belief that intuition drives testing and data drives decision making as the company sets course for the next phase of its evolution and growth,"" Lane said in an emailed statement.",1
The bigger upfront expense comes with the company's equipment.,0
"Peloton's original Bike currently costs $1,745, including delivery and setup fees, while its Bike+ retails for $2,495.",1
"The company last August had cut the price of its Bike by about 20% to $1,495, not including delivery, hoping to appeal to more consumers with a cheaper option.",1
"McCarthy has already made it very clear, too, that prices could fall further as he aims to grow Peloton's user base beyond the Covid pandemic.",1
"The former Netflix and Spotify exec, who took over the CEO role from Peloton co-founder John Foley, has been tasked with getting Peloton back to profitability, as the company grapples with waning demand for at-home workout products and heightened supply chain expenses.",1
"""I think there's enormous opportunity for us to flex the business model and dramatically increase the [total addressable market] for new members by lowering the cost of entry and playing around with the relationship between the monthly recurring revenue and the upfront revenue,"" McCarthy said in an interview with CNBC's Jim Cramer last month.",1
"While the bundled pricing strategy is only a test, and it's unclear if and when Peloton would incorporate this idea permanently, BMO Capital Markets analyst Simeon Siegel raised questions about the damage it could do to Peloton's financials and to its brand image.",1
"""For a company that has been plagued with logistic issues, they are now effectively allowing people to return their piece of equipment, at a moment's notice,"" Siegel said.",1
"""They're actually throwing themselves more into the delivery and logistics game.",1
Peloton's average net monthly connected fitness churn was 0.79% in the latest period.,0
"""Does Peloton become a winter experience for customers who every year rent the bike for four months, and then give it back when the weather's nice?",1
"One user also asked in a Reddit thread about the pricing test if Peloton would, as a result, change the membership fee for people who already own the company's equipment.",1
"As of Dec. 31, Peloton counted 2.77 million connected fitness subscribers.",0
"In another bid to win customers, Peloton recently extended its free at-home trial for its Bike, Bike+ and Tread machines to 100 days from 30.",1
"The company also has new cardio products on the way, including a strength training device called Peloton Guide and a rowing machine.",1
"By manufacturing a suite of connected fitness options, Peloton aims to be a tougher competitor to rivals such as Hydrow, Tonal and Lululemon's Mirror.",1
"Its hope is that people who already own a Bike or a Tread will buy more stuff within the Peloton ecosystem, including its own apparel.",1
"When McCarthy took over as CEO, he wrote in a memo to employees that Peloton had to find ways to drive growth.",1
"While the company has consistently churned out big hits, such as ""Stranger Things"" and ""Squid Game,"" Netflix is rethinking many of the philosophies that disrupted the industry more than a decade ago.",1
"The change in strategy, even on the margins, is a surprising one for a company best known for disrupting two industries — first video rental and then cable TV.",1
"Instead of inventing new ways to upend what's become a crowded streaming video industry, Netflix is reconsidering nearly all of the ways it stood out from legacy media companies in the first place.",1
"In other words, Hastings has decided his best strategy now is to un-disrupt.",1
"""It's notable that Netflix is seeking growth by rethinking many of its firmly held beliefs,"" said Joel Mier, Netflix's director of marketing from 1999 to 2006 and a lecturer in marketing at the University of Richmond.",1
"""These decisions will clearly help revenue and subscriber growth in the short- to mid-term.",1
"""Then you realize you have to rip that revenue away from other places because the total ad market isn't growing, and in fact right now it's shrinking.",1
"It's hand-to-hand combat to get people to spend less on, you know, ABC and to spend more on Netflix.",1
"So I would say our subscription-focused strategy's worked pretty well.""",1
Netflix is no longer more than $500 a share.,1
"Since making that comment in 2020, Hastings has watched other streaming services, including Warner Bros.",1
"Discovery's HBO Max, NBCUniversal's Peacock and Paramount Global's Paramount+, launch lower-priced services with ads without a consumer backlash.",1
Disney plans to unveil a cheaper ad-supported Disney+ later this year.,1
"An ad-supported Netflix ""makes a lot of sense"" for ""consumers who would like to have a lower price and are advertising tolerant,"" he said.",1
Netflix has previously argued it found a gap in the market by not worrying about advertising.,1
"Niche shows, which wouldn't play well with advertisers, who want scale, could be valuable for Netflix if they brought in enough subscribers relative to production budgets.",1
It remains to be seen whether Netflix will offer its full slate of content on an ad-supported service or if certain shows will be walled off for no-ad subscribers only.,1
Other streamers have followed suit after seeing Netflix attract A-list talent by skipping pilots.,1
"Show creators would ask us, 'Do you want to see notes?",0
"Creators were gobsmacked.""",0
"Ordering projects straight to series gave writers and producers certainty and, frequently, more money.",1
Deadline noted 47 different examples of Netflix ordering straight to series in 2020-21 and 20 for 2022.,0
"Netflix plans to start ordering more pilots and slow down on its straight-to-series development process, according to people familiar with the matter.",1
The hope is the end result will lead to higher-quality programming and less fluff.,0
Netflix doesn't plan to lower its overall budget on content.,1
"Still, it does intend to reallocate money to focus on quality after years of adding quantity to fill its library, the people said.",1
Executives have added more original programming in recent years to avoid a lasting reliance on licensed content — much of which has been pulled back by the media companies who own it to fill their own streaming services.,1
"""The move away from appointment television is enormous.",1
"Read more: Netflix's binge-release model is under new scrutiny ""We fundamentally believe that we want to give our members the choice in how they view,"" Peter Friedlander, Netflix's head of scripted series for U.S. and Canada, said earlier this month.",1
"""And so giving them that option on these scripted series to watch as much as they want to watch when they watch it, is still fundamental to what we want to provide.""",0
"But people familiar with the matter said Netflix will continue to play around with weekly releases for certain types of series, such as reality TV and other shows based on competition.",1
Netflix's resistance to weekly scripted release may be the next thing to go.,1
"""We have so much we want to do in our area, so we're not trying to copy others, whether that's linear cable, there's lots of things we don't do.",1
"Yet, last year, Hastings said Netflix will consider bidding on live Formula One rights to pair with the success of its documentary series ""Drive to Survive,"" which profiles each racing season.",1
"""At that time we were not among the bidders, today we would think about it.""",1
"This month, Business Insider reported Netflix has been holding talks with Formula One for months for U.S. broadcast rights.",1
"Adding live sports may give Netflix a new audience base, but it flies in the face of Netflix's recent aversion to spending big money on licensed programming.",1
"In 2017, Netflix's corporate account tweeted ""Love is sharing a password.""",1
"But as Netflix's growth has slowed, executives see password-sharing crackdowns as a new engine to reinvigorate revenue growth.",1
"""We're working on how to monetize sharing.",1
"Over the next year, Netflix plans to charge accounts that are clearly shared with users outside the home additional fees.",1
"""We're not trying to shut down that sharing, but we're going to ask you to pay a bit more to be able to share with her and so that she gets the benefit and the value of the service, but we also get the revenue associated with that viewing,"" Chief Operating Officer Greg Peters said during the same call, adding it will ""allow us to bring in revenue for everyone who's viewing and who gets value from the entertainment that we're offering.""",1
CNBC reported earlier on how the password-sharing crackdown is likely to work.,1
Netflix has benefited from being a pure-play streaming company for years.,0
"While other media companies, such as Disney, have lagged because of a conglomerate discount and slow-growing or declining legacy assets, investors have loved Netflix's one-trick pony: streaming growth.",1
Netflix announced last year it's dabbling in video games.,1
Netflix currently has 22 video games on its platform and aims to have 50 by year end.,1
Adding a new vertical to streaming video may help Netflix give investors a new reason to bet on the company's future growth.,1
But it also potentially cuts at a long-held Hastings' tenet: that focusing on movies and TV shows is what sets Netflix apart.,1
"""What we have to do is be the specialty play,"" Hastings told CNBC in 2017.",1
"Boeing is overhauling some of its management structure in an effort to streamline and integrate functions, improve cost efficiency and better prepare the company to succeed after the coronavirus pandemic.",1
"“We will recover from this crisis, but positioning ourselves now for what will be a significantly smaller, and more competitive, industry after the pandemic subsides requires us to resize, reshape and continuously review our business – starting at the top with our leadership structure,” says a Boeing official.",1
"The overhaul, announced 21 April, includes formation of a new group called “Enterprise Operations, Finance and Strategy”.",1
That division will be led by chief financial officer Greg Smith and tasked with streamlining Boeing’s operation and improving productivity and supply chain health.,1
"Boeing senior vice-president of manufacturing, supply chain and operations Jenette Ramos will take on a “special assignment in support” of Smith’s new group.",1
"“This new global organisation will embed operational excellence and consistent lean principles across Boeing and its supply chain, and restore production and supply chain health as Boeing and the broader aerospace industry recover from the COVID-19 pandemic,” Boeing says.",1
"The restructuring will also see Boeing combine its legal and compliance programmes, which include functions such as global trade controls, ethics and business conduct.",1
"Led by Boeing chief legal officer and executive vice-president of global compliance Brett Gerry, the new legal-compliance division will “help the company proactively address new legal and compliance obligations arising from an increasingly complex global regulatory environment”, Boeing says.",1
