"The two airlines had been having deal talks ""in earnest"" since late last year, Christie said.",1
"""Spirit is very strong in the East.",0
"Frontier said it doesn't expect there to be any furloughs and told its flight attendants that it anticipates ""maintaining all of our current bases and growing them over time.""",0
"""It makes a lot of sense and the opportunity has been ripened by the demand patterns of the pandemic,"" said Samuel Engel, senior vice president at consulting firm ICF.",0
"By 2019, their combined market share had almost doubled to 5.4% while the four largest airlines in the U.S., American Airlines, Delta Air Lines, United and Southwest, controlled 73.9% of revenue passenger miles.",1
The collapse of Zoom’s nearly $15 billion acquisition of Five9 has been a plus so far for the stocks.,1
"May 17, 2021.",0
"AT&T's WarnerMedia unit and Discovery have completed their merger, the companies said on Friday.",1
"The combined company, Warner Bros Discovery Inc, will start trading on the Nasdaq on Monday under the ticker symbol ""WBD"".",1
"In May last year, the companies set out to merge and become a standalone media business, with AT&T aiming to focus more on its wireless ambitions and Discovery looking to beef up its content library.",1
"""With the close of this transaction, we expect to invest at record levels in our growth areas of 5G and fiber, where we have strong momentum,"" AT&T Chief Executive Officer John Stankey said in a statement.",1
"A top priority for David Zaslav, the long-time Discovery veteran leading the combined entity, is to make streaming video as profitable as the old TV business, analysts said.",1
"Discovery On Thursday announced the executive team to lead the new Warner Bros Discovery (WBD), leaning heavily on a trusted group of lieutenants, many of whom have worked with its chief executive since his days at NBC.",1
"Nine high-level WarnerMedia executives, including Chief Executive Jason Kilar and Studios and Network chief Ann Sarnoff, announced their exits ahead of the formation of the combined company earlier this week.",1
"In merging with Allergan, which is based in Dublin, Pfizer intends to move its corporate residency to Ireland, where the corporate tax rate is just 12.5 per cent, compared to thirty-five per cent for a company of its size in the United States.",1
"Over the next few years, the merger could save Pfizer billions of dollars in taxes and deprive the U.S. Treasury of the same amount.",1
"Burger King, Liberty Global, and Medtronic are among the U.S. corporations to have carried out mergers that moved their headquarters abroad.",1
"Last year, Treasury Secretary Jacob Lew said that inversions were “wrong,” and that he would try and restrict them.",0
"The Pfizer–Allergan deal will be the biggest inversion yet, and it is nothing short of a disgrace.",1
Drug companies like Pfizer have long benefitted from taxpayer-funded research carried out under the auspices of organizations like the National Institutes of Health and the National Science Foundation.,0
"Even though the Obama Administration doesn’t have the legal powers to block the Allergan transaction, it should seek to shame Pfizer and its board of directors into calling it off.",1
"Founded in 1849, in Williamsburg, Brooklyn, by two German cousins, Charles Pfizer and Charles Erhart, Pfizer has a long history of researching and developing new drugs and chemicals.",0
"In the late nineteenth century, it became a leading manufacturer of citric acid, ascorbic acid, and vitamin pills.",0
"After the war, the company established itself as a global leader in antibiotics and other areas of medicine.",0
"These investments produced a number of blockbuster drugs, including Procardia (angina and hypertension), Glucotrol (diabetes), Feldene (inflammation), Zoloft (depression), and Viagra (erectile dysfunction).",0
Pfizer continues to employ thousands of dedicated scientists and to invest heavily in medical research.,0
"As the pace of discovery for blockbuster new drugs has slowed in recent decades, all of the big pharmaceutical companies have come under pressure to trim their research budgets and pursue more effective ways of developing products, such as teaming up with innovative startups.",0
But nothing in its financials or its strategic position suggests that it is facing the sort of threat that might justify the radical and potentially self-destructive move that giving up its U.S. domicile entails.,0
"(Viewed in terms of its corporate tax policies and the assist it provides to big multinationals seeking to avoid paying taxes in their homelands, Ireland is distinctly dodgy.)",0
"Read, in his statement explaining the proposal to merge with Allergan, said that it would help put Pfizer “on a more competitive footing within our industry.” This was a reference to the fact that other big pharma companies, such as AstraZeneca, GlaxoSmithKline, and Novartis, are headquartered in countries with lower corporate tax rates than the United States.",1
"For example, according to the company’s Web site, it has dozens of collaborative projects with the National Institutes for Health.",0
"Over the past two years, the company has generated almost nineteen billion dollars in net profits.",0
"All things considered, it’s hard to avoid seeing the merger proposal as a cynical move designed to boost Pfizer’s stock price and generate a windfall for the company’s senior managers, who are compensated mainly in equity.",1
"If the Obama Administration can’t block the deal, the best hope may be to put some public pressure on Pfizer’s non-executive directors, whose approval is necessary for the merger to go through.",1
"Other non-executives on the Pfizer board include Frances Fergusson, a former president of Vassar College; Helen Hobbs, a professor of medicine at the University of Texas Southwestern Medical Center; W. Don Cornwell, a former chief executive of Granite Broadcasting; and James Kilts, a founding partner at the private equity firm Centerview Capital.",0
"Last year, according to Pfizer’s 2015 proxy statement, they were each paid more than three hundred thousand dollars to carry out their duties, which include overseeing the company’s full-time management and protecting the long-term interests of all of its stakeholders: employees, shareholders, and customers.",0
Read has for years been telling shareholders in his annual letter to them that “earning greater respect from society” is one of Pfizer’s strategic imperatives.,0
"BELLEVUE, Wash. & OVERLAND PARK, Kan.--(BUSINESS WIRE)--T-Mobile US, Inc. (NASDAQ: TMUS) and Sprint (NYSE: S) today announced that after receiving a favorable decision in Federal Court in New York the companies are now taking final steps to complete their merger to create the New T-Mobile.",1
"In a decision issued a short time ago, the Court stated that, “ T-Mobile has redefined itself over the past decade as a maverick that has spurred the two largest players in its industry to make numerous pro-consumer changes.",0
The broad and deep 5G network that only our combined companies will be able to bring to life is going to change wireless … and beyond.,1
“This is a BIG win and a BIG day for the New T-Mobile!,1
"Now we’re laser-focused on finishing the few open items that remain but our eye is on the prize: finally bringing this long-awaited merger and all the goodness it will deliver to a close as early as April 1, 2020.",1
"“ Judge Marrero’s decision validates our view that this merger is in the best interests of the U.S. economy and American consumers,” said Sprint Executive Chairman Marcelo Claure.",1
"“Today brings us a big step closer to creating a combined company that will provide nationwide 5G, lower costs, and a high-performing network that will invigorate competition to the benefit of all mobile wireless and in-home broadband consumers.",1
"With the support of federal regulators and now this Court, we will focus on quickly completing the few remaining necessary steps to close this transaction.",1
Additional information can be found at www.NewTMobile.com.,0
"The New T-Mobile will challenge a system that is not working for America’s consumers, driving competition and innovation that benefits everyone, everywhere.",0
New T-Mobile is committed to delivering the same or better rate plans at the same or better prices for three years – and that includes 5G.,1
"New T-Mobile will vigorously compete for consumers at all price points and all customers, including prepaid and Lifeline, will have access to the same amazing 5G network and services.",1
Alternative to in-home broadband.,0
New T-Mobile’s wireless in-home broadband service will overcome the obstacles to extending traditional wireline access by blanketing high-capacity coverage over previously difficult to serve areas.,0
Job creation nationwide.,0
New T-Mobile will be a job creator from Day One.,1
"In year one, New T-Mobile will have more than 3,500 additional full-time U.S. employees than the standalone companies would have had, and 11,000 more people by 2024.",1
Our advanced nationwide 4G LTE network delivers outstanding wireless experiences to 86.0 million customers who are unwilling to compromise on quality and value.,0
"For more information, please visit http://www.t-mobile.com.",0
"Today, Sprint’s legacy of innovation and service continues with an increased investment to dramatically improve coverage, reliability, and speed across its nationwide network and commitment to launching a 5G mobile network in the U.S. You can learn more and visit Sprint at www.sprint.com or www.facebook.com/sprint and www.twitter.com/sprint.",0
"333-226435), which was declared effective by the U.S. Securities and Exchange Commission (the “SEC”) on October 29, 2018, and which contains a joint consent solicitation statement of T-Mobile and Sprint Corporation (“Sprint”), that also constitutes a prospectus of T-Mobile (the “joint consent solicitation statement/prospectus”), and each party will file other documents regarding the proposed transaction with the SEC.",1
"No offering of securities shall be made except by means of a prospectus meeting the requirements of Section 10 of the U.S. Securities Act of 1933, as amended.",0
"Such forward-looking statements include, but are not limited to, statements about the benefits of the proposed transaction, including anticipated future financial and operating results, synergies, accretion and growth rates, T-Mobile’s, Sprint’s and the combined company’s plans, objectives, expectations and intentions, and the expected timing of completion of the proposed transaction.",1
"Such factors include, but are not limited to, the failure to obtain, or delays in obtaining, required regulatory approvals, and the risk that such approvals may result in the imposition of conditions that could adversely affect the combined company or the expected benefits of the proposed transaction, or the failure to satisfy any of the other conditions to the proposed transaction on a timely basis or at all; the occurrence of events that may give rise to a right of one or both of the parties to terminate the business combination agreement; adverse effects on the market price of T-Mobile’s or Sprint’s common stock and on T-Mobile’s or Sprint’s operating results because of a failure to complete the proposed transaction in the anticipated timeframe or at all; inability to obtain the financing contemplated to be obtained in connection with the proposed transaction on the expected terms or timing or at all; the ability of T-Mobile, Sprint and the combined company to make payments on debt or to repay existing or future indebtedness when due or to comply with the covenants contained therein; adverse changes in the ratings of T-Mobile’s or Sprint’s debt securities or adverse conditions in the credit markets; negative effects of the announcement, pendency or consummation of the transaction on the market price of T-Mobile’s or Sprint’s common stock and on T-Mobile’s or Sprint’s operating results, including as a result of changes in key customer, supplier, employee or other business relationships; significant transaction costs, including financing costs, and unknown liabilities; failure to realize the expected benefits and synergies of the proposed transaction in the expected timeframes or at all; costs or difficulties related to the integration of Sprint’s network and operations into T-Mobile; the risk of litigation or regulatory actions, including the antitrust litigation brought by the attorneys general of certain states and the District of Columbia; the inability of T-Mobile, Sprint or the combined company to retain and hire key personnel; the risk that certain contractual restrictions contained in the business combination agreement during the pendency of the proposed transaction could adversely affect T-Mobile’s or Sprint’s ability to pursue business opportunities or strategic transactions; effects of changes in the regulatory environment in which T-Mobile and Sprint operate; changes in global, political, economic, business, competitive and market conditions; changes in tax and other laws and regulations; and other risks and uncertainties detailed in the Form S-4, as well as in T-Mobile’s Annual Report on Form 10-K for the fiscal year ended December 31, 2019 and in its subsequent reports on Form 10-Q, including in the sections thereof captioned “Risk Factors” and “Cautionary Statement Regarding Forward-Looking Statements,” as well as in its subsequent reports on Form 8-K, all of which are filed with the SEC and available at www.sec.gov and www.t-mobile.com, and in Sprint’s Annual Report on Form 10-K for the fiscal year ended March 31, 2019 and in its subsequent reports on Form 10-Q, including in the sections thereof captioned “Risk Factors” and “MD&A — Forward-Looking Statements,” as well as in its subsequent reports on Form 8-K, all of which are filed with the SEC and available at www.sec.gov and www.sprint.com.",1
"T-Mobile and Sprint assume no obligation to update or revise the information contained in this communication (whether as a result of new information, future events or otherwise), except as required by applicable law.",0
The new company's name will be Raytheon Technologies Corp. — and it's expected to have nearly $74 billion in annual sales.,1
"""The combination of United Technologies and Raytheon will define the future of aerospace and defense,"" United Technologies Chairman and CEO Greg Hayes said in a statement about the deal.",1
Hayes is set to become the leader of the new company: He'll take the titles of chairman and CEO two years after the merger is finalized.,1
"Under the deal, United Technologies' shareholders will own about 57% and Raytheon shareholders will own about 43% of the merged company.",1
"Both Raytheon's and United Technologies' board of directors have unanimously approved the merger, which is expected to close during the first half of 2020.",1
"The headquarters of Raytheon Technologies will be in the Boston metro area, the companies say.",1
The deal brings together two companies that have been integral to the U.S. technological explosion in the past nearly 100 years.,1
Raytheon's engineers invented both the microwave oven and the Patriot missile.,0
"In 1997, Raytheon acquired trailblazing Hughes Aircraft, which was founded by late billionaire Howard Hughes.",1
He'll be the new company's executive chairman.,1
"The merger is subject to approval by government regulators, as well as by the two companies' shareholders.",1
But the pair have already unveiled a website touting their merger.,1
"Under the deal, the new Raytheon Technologies will consolidate its operations into four businesses.",1
Those entities will join Collins Aerospace (the recently acquired Rockwell Collins Inc.) and jet engine-maker Pratt & Whitney — two of United Technologies' high-revenue divisions.,1
"""By joining forces, we will have unsurpassed technology and expanded R&D capabilities,"" Hayes said.",1
"""Merging our portfolios will also deliver cost and revenue synergies that will create long-term value for our customers and shareowners.""",1
"By the time the deal closes, United Technologies is expected to have finished spinning off its Otis and Carrier businesses — a move that was announced previously as part of a focus on aerospace and engines.",1
Mr. Stephenson has argued that AT&T needs media content in order to compete against internet firms like Google and Facebook for digital advertising dollars.,0
"President Trump, a frequent critic of news coverage by CNN, said during the 2016 presidential campaign that the deal should be blocked.",1
Mr. Stephenson called the issue of CNN the “elephant in the room” and speculated about its role in Mr. Delrahim’s decision.,0
"Mr. Delrahim has spoken at length about how Justice Department officials should handle mergers involving two companies that don’t compete against each other, like the one between AT&T and Time Warner.",1
"Problems with those mergers have traditionally been resolved by adding conditions known as consent decrees, which restrict the new company’s behavior or operations.",1
Mr. Delrahim has argued that those remedies are not effective.,0
"Instead, he has spoken in favor of so-called structural remedies, like forcing a company to sell assets before a merger or acquisition.",1
"Throughout the summer, Justice Department officials and AT&T lawyers had discussed conditions that would allay antitrust concerns.",1
"During the talks, AT&T representatives said the combined company would abstain from anticompetitive business practices.",1
"At least some Justice Department staff members seemed open to the idea, according to two people familiar with the government review.",0
Dogfish Head Brewery and The Boston Beer Co. — the maker of Samuel Adams Boston Lager — announced Thursday that they have reached an agreement to merge.,1
"The deal, which is expected to close late in the second quarter of this year, is valued at about $300 million in cash and stock.",1
The companies' founders say the merger is going to help the craft brewers compete in an industry that is seeing rapid consolidation.,1
Industry giants have been acquiring smaller breweries.,1
"""More than a dozen of our peers have sold to international conglomerates, others have come together through platforms bringing a handful of craft breweries together in roll-ups,"" the founders of Dogfish Head, Sam and Mariah Calagione, said in a statement.",1
Boston Beer founder Jim Koch says he found a kindred spirit in Sam Calagione.,0
"Koch founded his company in 1984, and since then it has grown to include brands such as Angry Orchard Hard Cider, Twisted Tea and Truly Hard Seltzer.",0
"The companies are both defined as craft brewers by the Brewers Association, meaning they are independent and produce fewer than 6 million barrels of beer each year.",0
The companies say they will retain their status as independent craft brewers.,0
"Boston is projecting that the ""transaction will be neutral to slightly accretive in 2019 and will not have a material impact on full-year 2019 earnings per diluted share.""",1
"Sam and Mariah Calagione will take nearly all of their proceeds from the merger — an estimated $128 million — in stock of the combined company, and Sam Calagione will join the board of directors of Boston Beer in 2020.",1
The Dogfish Head shareholders are expected to receive $173 million in cash.,1
"The merged company is going to be led by the current CEO of Boston Beer, Dave Burwick.",1
"Australia's Woodside Petroleum and global natural resources company BHP are to merge their oil and gas portfolios to create a global top 10 independent energy company by production, they said Aug. 17.",1
Not registered?,0
"""The combined company will have a high margin oil portfolio, long life LNG assets and the financial resilience to help supply the energy needed for global growth and development over the energy transition,"" Woodside's newly minted CEO, Meg O'Neil, said during an investor briefing.",1
"On completion of the transaction -- expected in the second quarter of 2022, BHP's oil and gas business will merge with Woodside, which will issue new shares to BHP shareholders.",1
The expanded Woodside will be 52% owned by existing Woodside shareholders and 48% by existing BHP shareholders.,1
"The transaction will deliver significant benefits for both Woodside and BHP shareholders by creating a long-life conventional portfolio of scale and diversity of geography, product and end markets, the companies said.",1
"The combined portfolio will comprise a production mix of 46% LNG, 29% oil and condensate and 25% domestic gas and liquids (FY21 net production) that spans Australia, the US Gulf of Mexico, and Trinidad and Tobago with 94% from OECD nations.",1
"Off Senegal, Woodside has embarked on the Sangomar oil and gas development that is projected to come online in 2023.",0
"The combined entity will also boast 2P (proven and probable) reserves of over 2 billion boe comprising 59% gas, and 41% liquids, the companies said.",1
"Woodside and BHP as project partners have developed a plan to targeted final investment decision for Scarborough (Australia) by the end of 2021, prior to the proposed completion date for the merger.",1
"""Apart from Scarborough, Woodside does not have a lot of viable growth options and petroleum isn't really a core part of BHP's portfolio nowadays.",0
"When asked about the combined oil and gas capabilities of BHP and Woodside, he said they would be good but Woodside will have to manage a much more diverse international portfolio than it has now, particularly in the Gulf of Mexico and Trinidad and Tobago.",1
"Woodside has pledged previously to reduce net emissions by 15% and 30% by 2025 and 2030, respectively, on the pathway to its ambition of net-zero by 2050.",0
"In support of the goals of the Paris Climate Agreement, and to contribute to the energy transition, the combined business will focus on building and maintaining a high return and carbon-resilient portfolio, which includes natural gas and new energy technologies.",1
"The combined business is expected to generate significant cash flow this decade to support the development of new energy products and low carbon solutions including hydrogen, ammonia and carbon capture and storage.",1
"Rite Aid Corporation and Albertsons Companies announced on Wednesday they are terminating their merger agreement, the evening ahead of a shareholder vote over the deal.",1
"The $24 billion deal, announced in February, has faced push-back from a number of retail investors as well as top ten shareholder Highfields Capital Management.",1
"Critics have argued the deal provides Albertsons' private equity owner, Cerberus Capital Management, a vehicle to take the company public without rewarding Rite Aid shareholders in turn.",1
"Adding to mounting challenges, influential investor advisory firms Glass Lewis and Institutional Shareholder Services in July urged investors to vote against the tie-up.",1
"Rite Aid CEO John Standley, meantime, said in a statement, ""While we believed in the merits of the combination with Albertsons, we have heard the views expressed by our stockholders and are committed to moving forward and executing our strategic plan as a standalone company.""",1
"Rite Aid also said Wednesday that its board is ""evaluating governance changes at the company.""",0
Neither Rite Aid nor Albertsons will pay a break-up fee.,1
"The pharmacy will hold an annual meeting Oct. 30, 2018.",0
"Shares of Rite Aid closed Wednesday at $1.74 a share, up 1.16 percent, giving it a market capitalization of $1.86 billion.",1
Its shares had tumbled roughly 24 percent since it announced the deal in February.,1
Albertsons was formed by Cerberus and a consortium of investors in 2006.,1
The investment firm later merged Albertsons with the grocer Safeway in 2015.,1
"But plans to take Albertsons public were sidelined by market volatility and, later, Amazon's acquisition of Whole Foods that upended the grocery market.",1
"Albertsons, by contrast, showed same-store sale growth in the most recent two quarters, preceded by negative same-store sales in the past two fiscal years, ISS said.",0
Rite Aid has had its own challenges.,0
"Regulators thwarted its attempts to sell to Walgreens Boots Alliance, forcing them to whittle down a sale of Rite Aid's entire 4,600 store footprint to just 1,932 locations.",1
"Its competitors, which now include a larger Walgreens and a proposed CVS Health-Aetna tie-up, dwarf it in size.",1
